Desc_1,Desc_2,Desc_3,Desc_4,MSE,r2,MAE,C1,C2,C3,C4
T of comp.1,hydrophilic_section,Conc of comp.1,-,77800.2384018994,0.23224731330258,238.825668145089,14.0844368327052,205.312977891167,1813244.37431075,0
T of solv.1,hydrophilic,-,-,78315.6600231083,0.227161000682033,266.220573705734,-10.9336037602155,0.00750843515582927,0,0
Comp.1,T of solv.1,-,-,78516.8575136959,0.225175532293654,266.384326683333,6.14022823611112,-10.9522317355263,0,0
T of solv.1,hydrophilic_section,-,-,79246.3263440538,0.21797694696958,267.276912505902,-11.0000782177313,-145.553908752453,0,0
Comp.1,T of comp.1,hydrophilic,-,79642.7856991903,0.21406458447141,264.02671725341,1298.83129281507,9.75895194213504,-1.68617842981118,0
T of comp.1,hydrophbic_section,Conc of comp.1,-,80405.7302723358,0.20653565194028,244.234924226391,13.780018682208,384.65748771751,1832291.04714537,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
T of comp.1,-,-,-,81720.5471585948,0.193560702021414,273.318853632143,8.5228216037594,0,0,0
